0,1,2,3,4,5,falcon-7b-lang-3_correct,falcon-7b-lang-3_choiceA_probs,falcon-7b-lang-3_choiceB_probs,falcon-7b-lang-3_choiceC_probs,falcon-7b-lang-3_choiceD_probs
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.3518,0.2227,0.2905,0.1351
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.4219,0.225,0.261,0.0923
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,True,0.29,0.18,0.3162,0.2139
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,False,0.3706,0.1835,0.299,0.1469
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.366,0.2078,0.3218,0.10443
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.3281,0.2046,0.3928,0.0744
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,False,0.2136,0.148,0.4248,0.2136
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.261,0.2312,0.299,0.2089
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.1982,0.2186,0.352,0.231
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,False,0.2302,0.2366,0.3608,0.1724
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.2954,0.2205,0.2205,0.2637
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,False,0.3127,0.1748,0.3545,0.158
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,False,0.1986,0.2065,0.3625,0.2323
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,False,0.2443,0.2057,0.3186,0.2313
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.275,0.2913,0.275,0.159
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.3716,0.287,0.2437,0.09766
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,False,0.284,0.1643,0.3704,0.1813
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.3418,0.2224,0.2332,0.2025
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.3271,0.1991,0.2808,0.193
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,False,0.3015,0.1564,0.3037,0.2384
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,False,0.2472,0.2106,0.3904,0.1517
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.4128,0.2043,0.2815,0.1012
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,True,0.344,0.2283,0.2954,0.1321
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.4055,0.217,0.2346,0.1428
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,False,0.293,0.2299,0.313,0.1643
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,False,0.3667,0.2241,0.304,0.10504
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,True,0.3372,0.2069,0.2467,0.2094
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.423,0.2449,0.2411,0.0908
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,False,0.3496,0.232,0.266,0.1522
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.3843,0.234,0.2415,0.1403
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.3945,0.2607,0.2318,0.113
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,True,0.4146,0.2307,0.2893,0.06555
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,False,0.2695,0.2065,0.3474,0.1766
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,False,0.2761,0.2306,0.3079,0.1853
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.2842,0.1582,0.3362,0.2213
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,False,0.3586,0.1597,0.3008,0.181
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.3044,0.1584,0.3489,0.1882
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.2461,0.2357,0.3638,0.1545
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,False,0.1989,0.1755,0.4243,0.2013
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,False,0.3525,0.2349,0.213,0.1993
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,False,0.2495,0.2202,0.336,0.1943
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,False,0.359,0.1416,0.273,0.2263
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.324,0.1128,0.2708,0.2927
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,False,0.2522,0.1577,0.422,0.168
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,False,0.3489,0.237,0.2484,0.1655
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.3982,0.1859,0.3005,0.1154
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.4336,0.2302,0.265,0.0713
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.312,0.1556,0.3853,0.1473
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.315,0.1802,0.3445,0.1603
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,False,0.3706,0.2559,0.2578,0.1157
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.386,0.296,0.22,0.09796
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,False,0.279,0.1647,0.3052,0.251
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.3118,0.2666,0.2927,0.1289
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,False,0.3137,0.2009,0.3174,0.168
In what year did the Great Depression begin?,1884,1929,1953,1975,B,False,0.2607,0.2188,0.3157,0.2047
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,False,0.2109,0.1735,0.4448,0.1708
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,False,0.3235,0.2295,0.2683,0.1787
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.3525,0.251,0.261,0.1354
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,False,0.1395,0.1798,0.418,0.2627
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.2297,0.1775,0.4097,0.1832
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.2465,0.215,0.4062,0.1324
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,False,0.4775,0.2537,0.2169,0.05173
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.2327,0.2457,0.3179,0.2037
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.3584,0.1674,0.3054,0.1687
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.3447,0.146,0.2903,0.2191
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.3708,0.2578,0.2578,0.1135
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.254,0.1902,0.361,0.1947
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,False,0.1907,0.1921,0.3606,0.2566
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.2559,0.1731,0.34,0.2311
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,False,0.4338,0.2058,0.2612,0.0991
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.4097,0.2307,0.2883,0.0715
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,False,0.3254,0.1749,0.3105,0.1891
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.2471,0.1621,0.3337,0.257
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.4263,0.2006,0.2764,0.097
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.2554,0.1309,0.2351,0.3787
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,False,0.3323,0.2527,0.2517,0.1632
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.1964,0.1448,0.3018,0.357
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,False,0.4526,0.1924,0.264,0.0909
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,False,0.2673,0.1313,0.2983,0.303
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,False,0.428,0.2576,0.2239,0.09045
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,False,0.2042,0.1775,0.353,0.2654
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.4512,0.2844,0.1925,0.07196
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.3542,0.2654,0.2612,0.11914
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,False,0.3584,0.1324,0.3877,0.1215
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.2177,0.1555,0.36,0.2666
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,False,0.52,0.2429,0.1862,0.05072
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.4126,0.21,0.2407,0.1366
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,False,0.2908,0.139,0.4417,0.1285
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.3867,0.2212,0.2852,0.107
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,False,0.3342,0.1803,0.2664,0.2191
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,False,0.2773,0.1663,0.2896,0.2668
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.2339,0.2842,0.2756,0.2064
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.3738,0.1759,0.248,0.2024
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.287,0.1958,0.3303,0.1868
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,False,0.3584,0.2269,0.2473,0.1674
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.2788,0.1539,0.3013,0.2659
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.2922,0.2415,0.3364,0.1298
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,False,0.294,0.1974,0.3254,0.1832
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.4182,0.2301,0.2607,0.0908
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,False,0.2152,0.2328,0.3467,0.2053
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.3337,0.2024,0.311,0.1528
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,False,0.2269,0.2279,0.3892,0.156
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.3093,0.2476,0.3518,0.09143
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.3882,0.1749,0.2952,0.1417
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.511,0.2461,0.1932,0.04962
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,False,0.2554,0.2299,0.3518,0.163
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,False,0.3184,0.2136,0.355,0.11304
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,True,0.302,0.1466,0.2827,0.2686
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,True,0.2878,0.2002,0.2913,0.2207
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.3066,0.2512,0.3303,0.11194
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,False,0.19,0.1337,0.3494,0.327
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,True,0.3816,0.205,0.2769,0.1366
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,False,0.3904,0.1583,0.2866,0.1647
