Input,Pred,Gold
"Determine whether phrase is of positive or negative sentiment:
rare birds has more than enough charm to make it memorable . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's a bit disappointing that it only manages to be decent instead of dead brilliant . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it has all the excitement of eating oatmeal . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it haunts , horrifies , startles and fascinates ; it is impossible to look away . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
i just loved every minute of this film . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
a quiet , pure , elliptical film . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
do not see this film . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
binoche makes it interesting trying to find out . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the most compelling wiseman epic of recent years . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
there 's no emotional pulse to solaris . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a coarse and stupid gross-out . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
... nothing scary here except for some awful acting and lame special effects . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it treats women like idiots . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
but it 's too long and too convoluted and it ends in a muddle . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
if the first men in black was money , the second is small change . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
do n't be fooled by the impressive cast list - eye see you is pure junk . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
scorsese does n't give us a character worth giving a damn about . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the plot convolutions ultimately add up to nothing more than jerking the audience 's chain . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
does little more than play an innocuous game of fill-in - the-blanks with a tragic past . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
one of those energetic surprises , an original that pleases almost everyone who sees it . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
seldahl 's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the film 's tone and pacing are off almost from the get-go . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
lovely and poignant . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
a broad , melodramatic estrogen opera that 's pretty toxic in its own right . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
though only 60 minutes long , the film is packed with information and impressions . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
just not campy enough . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it 's just filler . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
director uwe boll and the actors provide scant reason to care in this crude '70s throwback . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
if your taste runs to ` difficult ' films you absolutely ca n't miss it . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
i got a headache watching this meaningless downer . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
big fat waste of time . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
professionally speaking , it 's tempting to jump ship in january to avoid ridiculous schlock like this shoddy suspense thriller . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
fancy a real downer ? . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
instead , he shows them the respect they are due . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
puts a human face on a land most westerners are unfamiliar with . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
makes for a pretty unpleasant viewing experience . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
ahhhh ... revenge is sweet ! . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
like you could n't smell this turkey rotting from miles away . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the performances take the movie to a higher level . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
against all odds in heaven and hell , it creeped me out just fine . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the so-inept - it 's - surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
an unclassifiably awful study in self - and audience-abuse . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it is amusing , and that 's all it needs to be . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
challenging , intermittently engrossing and unflaggingly creative . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
for the most part stevens glides through on some solid performances and witty dialogue . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
this flick is about as cool and crowd-pleasing as a documentary can get . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
nervous breakdowns are not entertaining . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
excessive , profane , packed with cartoonish violence and comic-strip characters . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a taut psychological thriller that does n't waste a moment of its two-hour running time . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
burns never really harnesses to full effect the energetic cast . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
just embarrassment and a vague sense of shame . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
still , as a visual treat , the film is almost unsurpassed . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
or emptying rat traps . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
offers much to enjoy ... and a lot to mull over in terms of love , loyalty and the nature of staying friends . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the piquant story needs more dramatic meat on its bones . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
indifferently implausible popcorn programmer of a movie . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
an important movie , a reminder of the power of film to move us and to make us examine our values . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the magic of the film lies not in the mysterious spring but in the richness of its performances . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
this re-do is so dumb and so exploitative in its violence that , ironically , it becomes everything that the rather clumsy original was railing against . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the jabs it employs are short , carefully placed and dead-center . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
too much of the humor falls flat . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya 's axis of evil . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
too slow , too long and too little happens . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
very bad . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
birthday girl is an amusing joy ride , with some surprisingly violent moments . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
so much facile technique , such cute ideas , so little movie . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
expect the same-old , lame-old slasher nonsense , just with different scenery . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
a smart , witty follow-up . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
there 's not enough here to justify the almost two hours . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
richard gere and diane lane put in fine performances as does french actor oliver martinez . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
good film , but very glum . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
there are plot holes big enough for shamu the killer whale to swim through . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
verbinski implements every hack-artist trick to give us the ooky-spookies . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
in all , this is a watchable movie that 's not quite the memorable experience it might have been . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
atom egoyan has conjured up a multilayered work that tackles any number of fascinating issues . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
slick piece of cross-promotion . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
filmmakers who can deftly change moods are treasures and even marvels . . Sentiment: [LABELS_CHOICE]",1,1
"Determine whether phrase is of positive or negative sentiment:
the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
( a ) shapeless blob of desperate entertainment . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
a study in shades of gray , offering itself up in subtle plot maneuvers ... . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
more romantic , more emotional and ultimately more satisfying than the teary-eyed original . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
this is a shameless sham , calculated to cash in on the popularity of its stars . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
stultifyingly , dumbfoundingly , mind-numbingly bad . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
no aspirations to social import inform the movie version . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
not since tom cruise in risky business has an actor made such a strong impression in his underwear . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
... routine , harmless diversion and little else . . Sentiment: [LABELS_CHOICE]",0,1
"Determine whether phrase is of positive or negative sentiment:
is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . . Sentiment: [LABELS_CHOICE]",0,0
"Determine whether phrase is of positive or negative sentiment:
the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . . Sentiment: [LABELS_CHOICE]",0,0
